bite_Year,bite_Month,SpeciesIDDesc,BreedIDDesc,GenderIDDesc,color,vaccination_yrs,vaccination_date,victim_zip,AdvIssuedYNDesc,WhereBittenIDDesc,quarantine_date,DispositionIDDesc,head_sent_date,release_date,ResultsIDDesc
2016,11,DOG,,,GRAY,,,40218,,UNKNOWN,,,,,
2016,11,DOG,PIT BULL,FEMALE,TAN/WHT,,,40242,,BODY,,,,2016/11/14 0:00,
2016,11,DOG,,UNKNOWN,,1,2016-5,40272,,BODY,,,,2016/11/11 0:00,
2016,10,DOG,,UNKNOWN,BLK/GRY,,,47119,,UNKNOWN,,,,,
2016,11,DOG,PIT BULL,UNKNOWN,BRN/WHT,,,40215,,UNKNOWN,,,,2016/11/14 0:00,
2016,11,DOG,BOSTON TERRIER,UNKNOWN,,3,2014-9,40291,,UNKNOWN,,,,2016/11/15 0:00,
2016,11,DOG,AMER. BULL DOG,MALE,BRN/BRNDL,,,40245,,HEAD,,,,,
2016,11,DOG,BEAGLE,MALE,BRN WHT,1,2016-8,40208,,BODY,,,,2016/11/14 0:00,
2016,11,DOG,PIT BULL,MALE,BLUE,,,40214,,BODY,,,,2016/11/14 0:00,
2016,11,DOG,POMERANIAN,MALE,GOLD,1,2016-10,40118,,BODY,,,,2016/11/14 0:00,
2016,11,DOG,PIT BULL,MALE,GREY,,,40214,YES,BODY,,,,,
2016,11,DOG,GOLD RETRIEVER,MALE,BLK,,,40223,,BODY,,,,,
2016,11,DOG,LABRADOR RETRIV,MALE,BRN,,,40291,,BODY,,,,,
2016,11,CAT,,,BLK/WHT,1,2016-11,40217,,UNKNOWN,,,,2016/11/17 0:00,
2016,11,FERRET,,,GRAY,1,2016-11,40217,,UNKNOWN,,,,2016/11/17 0:00,
2016,11,DOG,LABRADOR RETRIV,MALE,BRN,1,2016-5,40242,,HEAD,,,,2016/11/21 0:00,
2016,11,DOG,ROTTWEILER,MALE,BLK TAN,,,40220,,BODY,,,,2016/11/22 0:00,
2016,11,DOG,PIT BULL,MALE,BLUE,,,40228,,HEAD,,,,,
2016,11,CAT,,,BLK WHT,3,2016-11,27106,YES,BODY,,,,,
2016,11,DOG,,,,,,40207,YES,BODY,,,,,
2016,11,DOG,ROTTWEILER,MALE,BLACK,,,40272,YES,BODY,,,,,
2016,11,DOG,LABRADOR RETRIV,,GOLDEN,1,2015-12,40223,,BODY,,,,2016/11/28 0:00,
2016,11,DOG,SIBERAN HUSKY,MALE,BLONDE,,,40222,,HEAD,,,,,
2016,11,DOG,LABRADOR RETRIV,MALE,BROWN,,,40213,,BODY,,,,,
2016,11,DOG,PIT BULL,MALE,BLACK,,,40291,,BODY,,,,,
2016,11,DOG,,,,,,40218,,BODY,,,,,
2016,11,DOG,BORDER COLLIE,FEMALE,TAN WHT,3,2014-1,40207,,BODY,,,,2016/11/23 0:00,
2016,11,DOG,LABRADOR RETRIV,MALE,BLK WHT,1,2016-4,40214,,BODY,,,,2016/11/23 0:00,
2016,11,DOG,LABRADOR RETRIV,MALE,BLK YELLOW,,,40222,,HEAD,,,,,
2016,11,DOG,GERM SHEPHERD,,BLK BRN,1,2016-3,40299,,BODY,,,,2016/11/30 0:00,
2016,11,DOG,,MALE,BRN BLK,,,40272,,HEAD,,,,,
2016,11,DOG,GERM SHEPHERD,,BRN,3,2016-12,40213,,BODY,,,,2016/11/28 0:00,
2016,11,RACCOON,,,,,,40220,YES,BODY,,,,,
2016,11,DOG,,,BLK WHT,,,40258,,HEAD,,,,,
2016,11,DOG,,,,,,40205,YES,BODY,,,,,
2016,11,DOG,,MALE,BLUE WHT,1,2016-2,40204,,BODY,,,,,
2016,11,DOG,,FEMALE,TAN,1,2016-7,40243,,BODY,,,,2016/11/30 0:00,
2016,11,DOG,PIT BULL,,BLACK,,,40202,,HEAD,,,,,
2016,11,DOG,GERM SHEPHERD,MALE,WHITE,1,2016-7,40211,,BODY,,,,2016/11/29 0:00,
2016,11,DOG,GERM SHEPHERD,MALE,WHITE,1,2016-7,40215,,BODY,,,,2016/11/29 0:00,
2016,11,DOG,YORKSHIRE TERRIER,,GRY WHT,3,2016-9,40218,,BODY,,,,2016/11/28 0:00,
2016,11,DOG,PIT BULL,MALE,WHT BRN,,,40258,,BODY,,,,,
2016,11,DOG,PIT BULL,,,,,40216,,BODY,,,,,
2016,11,DOG,GERM SHEPHERD,,,3,2014-6,40218,,BODY,,,,2016/12/2 0:00,
2016,11,DOG,,FEMALE,BROWN,,,40241,,,,,,,
2016,11,DOG,,,,,,40245,,BODY,,,,2016/12/12 0:00,
2016,11,DOG,BOXER,MALE,BRN,1,2016-12,40065,,HEAD,,,,2016/12/5 0:00,
2016,11,DOG,YORKSHIRE TERRIER,FEMALE,GRY WHT,1,2016-3,40245,,HEAD,,,,2016/12/5 0:00,
2016,11,DOG,AAUST. TERR.,FEMALE,WHITE,1,2016-8,40220,,UNKNOWN,,,,2016/12/7 0:00,
2016,11,DOG,,FEMALE,WHITE,,,40216,,HEAD,,,,,
2016,11,DOG,GERM SHEPHERD,,BLK GOLD,,,40245,,UNKNOWN,,,,,
2016,11,DOG,,,GOLDEN,,,40241,,UNKNOWN,,,,,
2016,11,CAT,,FEMALE,CALICO,,,40211,,UNKNOWN,,,,2016/12/5 0:00,
2016,11,DOG,PIT BULL,MALE,BRN WHT,,,40223,,UNKNOWN,,,,2016/12/7 0:00,
2016,11,DOG,BOXER,MALE,BRN WHT,,2015-2,47129,,BODY,,,,2016/12/1 0:00,
2016,11,DOG,BOXER,MALE,BRINDLE,3,2015-2,47129,,UNKNOWN,,,,2016/12/7 0:00,
2016,11,DOG,PIT BULL,MALE,WHITE TAN,,,40258,,BODY,,,,2016/12/9 0:00,
2016,11,DOG,,,,,,40220,,BODY,,,,,
2016,11,DOG,LABRADOR RETRIV,MALE,BROWN,1,2015-12,,,BODY,,,,2016/12/8 0:00,
2016,11,DOG,POMERANIAN,MALE,TAN BLK,1,2017-9,40218,,HEAD,,,,2016/12/12 0:00,
2016,11,DOG,GERM SHEPHERD,,WHITE,,,40211,,UNKNOWN,,,,,
2016,11,CAT,,FEMALE,,,,40208,,BODY,,,,,
2016,12,DOG,PIT BULL,FEMALE,GRAY WHT,,2016-4,40056,,BODY,,,,2016/12/13 0:00,
2016,11,CAT,,,BRN WHT,,,40206,,UNKNOWN,,,,,
2016,12,CAT,,,,,,40299,,UNKNOWN,,,,,
2016,12,DOG,PIT BULL,FEMALE,GRAT WGT,1,2016-12,40299,,BODY,,,,2016/12/16 0:00,
2016,12,DOG,,,,,,40065,,BODY,,,,,
2016,12,DOG,,MALE,,,,40218,,BODY,,,,2016/12/15 0:00,
2016,12,DOG,DOTSON,,BLACK,1,2016-12,40222,,BODY,,,,2016/12/15 0:00,
2016,12,CAT,,FEMALE,BLK WHT,,2017-12,40207,,BODY,,,,2016/12/13 0:00,
2016,12,DOG,DACHSHUND,MALE,TAN BLK,,,40213,YES,BODY,,,,,
2016,12,DOG,PIT BULL,MALE,BLK WHT,,,40210,,BODY,,,,,
2016,12,DOG,GERM SHEPHERD,FEMALE,WHT,,,40272,,BODY,,,,2016/12/13 0:00,
2016,11,DOG,PIT BULL,,BLACK,,,40220,,BODY,,,,,
2016,11,DOG,GERM SHEPHERD,MALE,BLK,,,40207,,HEAD,,,,2016/12/13 0:00,
2016,11,CAT,,MALE,GRAY,1,2017-1,40218,,BODY,,,,2016/12/12 0:00,
2016,12,DOG,LABRADOR RETRIV,MALE,BLACK,,,40207,,BODY,,,,2016/12/20 0:00,
2016,12,DOG,PIT BULL,FEMALE,BRN,,,40217,,UNKNOWN,,,,2016/12/19 0:00,
2016,12,DOG,,MALE,WHITE,1,2016-3,40165,,BODY,,,,2016/12/15 0:00,
2016,12,DOG,GERM SHEPHERD,MALE,BLK TAN,,,40215,,BODY,,,,2016/12/15 0:00,
2016,12,DOG,PIT BULL,MALE,BRN WHT,,,40272,,BODY,,,,,
,,CAT,,UNKNOWN,GRAY,,,40208,,,,,,,
2016,12,CAT,,MALE,,3,2015-1,40205,,BODY,,,,2016/12/19 0:00,
2016,12,DOG,PIT BULL,MALE,TAN,1,2016-3,40241,,UNKNOWN,,,,,
2016,12,DOG,,,,,,40216,,BODY,,,,,
2016,12,CAT,,,,,,40229,,BODY,,,,,
2016,12,DOG,POODLE,MALE,WHITE,,,40203,,BODY,,,,,
2016,12,DOG,BEAGLE,MALE,WHT TAN,,,40229,,BODY,,,,,
2016,12,CAT,,MALE,BLUE,,,40208,,BODY,,,,,
2016,12,DOG,,,,,,40211,,BODY,,,,,
2016,12,DOG,PIT BULL,FEMALE,GRY WHT,,,40258,,UNKNOWN,,,,,
2016,12,CAT,,MALE,TABBY,1,2015-12,40218,,BODY,,,,2016/12/27 0:00,
2016,12,DOG,LABRADOR RETRIV,MALE,TRI,3,2015-11,40291,,UNKNOWN,,,,2016/12/27 0:00,
2016,12,BAT,,,,,,40204,,UNKNOWN,,,,,
2016,12,DOG,BOXER,MALE,,,,40211,,HEAD,,,,,
2016,12,DOG,ROTTWEILER,MALE,,1,2017-1,40241,,BODY,,,,2017/1/4 0:00,
2016,12,DOG,GERM SHEPHERD,MALE,BLK BRN,1,2016-8,40217,,BODY,,,,2017/1/11 0:00,
2016,12,DOG,PIT BULL,,,,,40202,,UNKNOWN,,,,,
2016,12,DOG,PIT BULL,FEMALE,BRN WHT,,,40219,,BODY,,,,2017/1/3 0:00,
2016,12,CAT,,FEMALE,CALICO,,,40214,,BODY,,,,,
2016,12,DOG,,,,,,40214,YES,HEAD,,,,,
2017,1,DOG,BOXER,FEMALE,FAWN,,,40213,,BODY,,,,2017/1/10 0:00,
2016,12,DOG,CHICHAUHUA,UNKNOWN,BLONDE,1,2016-8,40258,,BODY,,,,2017/1/9 0:00,
2017,1,CAT,,UNKNOWN,GREY/STRIP,,,40272,,UNKNOWN,,,,,
2016,12,DOG,,UNKNOWN,,,,40258,,UNKNOWN,,,,,
2017,1,DOG,COCKER SPAINEL,MALE,,1,2016-2,40059,,HEAD,,,,2017/1/12 0:00,
2016,12,DOG,PIT BULL,MALE,BLK WHT,1,2016-10,40229,,BODY,,,,2017/1/11 0:00,
2016,12,DOG,LABRADOR RETRIV,FEMALE,BLK,1,2016-5,40215,,BODY,,,,2017/1/10 0:00,
2016,12,DOG,PIT BULL,MALE,BRINDLE,1,2017-1,40219,,BODY,,,,2017/1/6 0:00,
2016,12,DOG,GREYHOUND,,,,,40213,,HEAD,,,,,
2016,12,CAT,,FEMALE,GRY BLK,,2016-11,40205,,BODY,,,,,
,,BAT,,,,,,40203,,,,,,2016/12/28 0:00,NEGATIVE
2016,12,DOG,,MALE,WHITE,1,2016-9,40291,,BODY,,,,2017/1/10 0:00,
2017,1,CAT,,FEMALE,TAN WHT,,,40215,,BODY,,,,,
2017,1,DOG,PIT BULL,,BLK WHTE,,,40222,,BODY,,,,,
2016,12,DOG,ROTTWEILER,MALE,BLK BRN,1,2016-3,40216,,BODY,,,,2017/1/6 0:00,
2017,1,DOG,,,,,,40211,,BODY,,,,,
2017,1,DOG,LABRADOR RETRIV,,,,,40245,,BODY,,,,,
2016,12,DOG,PIT BULL,FEMALE,,,,40219,,BODY,,,,,
2017,1,DOG,CHICHAUHUA,,,1,2017-1,,,BODY,,,,2017/1/17 0:00,
2017,1,DOG,PIT BULL,FEMALE,GREY,,,40218,,BODY,,,,,
2017,1,DOG,GERM SHEPHERD,,,,,40222,,BODY,,,,,
2017,1,DOG,LABRADOR RETRIV,FEMALE,BLACK,3,2016-3,40291,,UNKNOWN,,,,2017/1/18 0:00,
2017,1,DOG,DACHSHUND,UNKNOWN,BLK BRN,1,2016-12,40222,,BODY,,,,2017/1/17 0:00,
2017,1,DOG,GERM SHEPHERD,MALE,BLK BRN,,2016-3,40245,,BODY,,,,2017/1/31 0:00,
2017,1,CAT,,MALE,WHT BRN,,,73538,,BODY,,,,,
2017,1,DOG,LABRADOR RETRIV,UNKNOWN,BRINDLE,1,2017-1,40272,,HEAD,,,,2017/1/23 0:00,
2017,1,DOG,CHICHAUHUA,MALE,WHITE,1,2016-12,40241,,HEAD,,,,2017/1/24 0:00,
2017,1,DOG,,UNKNOWN,,,,40223,,UNKNOWN,,,,,
2017,1,DOG,GREAT DANE,MALE,BLUE GRY,,,40205,,BODY,,,,,
2017,1,DOG,GERM SHEPHERD,,BLACK,3,2017-2,40216,,BODY,,,,2017/1/25 0:00,
2017,1,CAT,,,ORG WHT,,,40272,,UNKNOWN,,,,,
2017,1,DOG,SHIH TZU,FEMALE,WHT BLK,,,40229,,HEAD,,,,,
2017,1,DOG,YORKSHIRE TERRIER,,,,,40216,,BODY,,,,,
2017,1,DOG,,,,,,40214,,BODY,,,,,
2017,1,DOG,CANE CORSO,,BROWN,,,40203,,BODY,,,,,
2017,1,DOG,SHIH TZU,MALE,BLK GRY,,2017-1,40215,,BODY,,,,2017/1/24 0:00,
2017,1,CAT,,,,,,40207,,BODY,,,,,
2017,1,DOG,ENGLISH BULLDOG,MALE,BRINDLE,3,2016-1,40241,,UNKNOWN,,,,2017/2/2 0:00,
2017,1,DOG,,,BRN WHT,,,40217,,,,,,,
2017,1,DOG,PIT BULL,MALE,RED,,,40299,,BODY,,,,2017/2/2 0:00,
2017,1,DOG,,,,,,40071,,BODY,,,,,
2017,1,CAT,,MALE,GRAY,1,2017-2,40214,,UNKNOWN,,,,2017/2/2 0:00,
2017,1,DOG,CHICHAUHUA,MALE,BRN WHT,3,2016-8,40215,,UNKNOWN,,,,2017/2/1 0:00,
2017,1,CAT,,MALE,WHT ORG,1,2016-10,40241,,BODY,,,,2017/2/1 0:00,
2017,1,DOG,PIT BULL,MALE,WHT BLUE,,,40229,,HEAD,,,,2017/1/31 0:00,
2017,1,DOG,BOXER,MALE,WHITE,,,40205,,BODY,,,,,
2017,1,DOG,LABRADOR RETRIV,MALE,BLACK,3,2013-10,40272,,BODY,,,,2017/2/2 0:00,
2017,1,DOG,CORGI,MALE,BROWN,1,2016-9,40214,,UNKNOWN,,,,2017/1/30 0:00,
2017,1,CAT,,,,,,40245,,UNKNOWN,,,,,
2017,1,CAT,,FEMALE,WHITE,1,2017-2,40218,,BODY,,,,2017/2/6 0:00,
2017,1,CAT,,,,,,40214,,BODY,,,,,
2017,1,DOG,BEAGLE,FEMALE,WHT BLK,1,2017-1,40241,,BODY,,,,2017/2/7 0:00,
2017,1,DOG,SIBERAN HUSKY,FEMALE,WHT GRY,1,2017-7,40291,,BODY,,,,2017/2/7 0:00,
2017,1,DOG,CHICHAUHUA,MALE,WHITE,,,40214,,BODY,,,,2017/2/6 0:00,
2017,1,DOG,PIT BULL,FEMALE,TAN WHT,,,40242,,BODY,,,,,
2017,1,DOG,SHIH TZU,MALE,BLK WHT,1,2016-12,40219,,HEAD,,,,2017/2/8 0:00,
2017,1,CAT,,FEMALE,GRY BLK WH,1,2017-2,40205,,UNKNOWN,,,,2017/2/8 0:00,
2017,1,DOG,PIT BULL,MALE,BLK WHT,,,40218,,BODY,,,,,
2017,1,DOG,SHIH TZU,MALE,BLK,,2016-4,40218,,BODY,,,,2017/1/31 0:00,
2017,1,CAT,,,,,,40214,,UNKNOWN,,,,,
2017,1,DOG,LABRADOR RETRIV,FEMALE,BLONDE,,,40216,,UNKNOWN,,,,,
2017,1,CAT,,,BLK WHT,,,40215,,UNKNOWN,,,,,
2017,1,DOG,,MALE,TAN,,,40208,,BODY,,,,,
2017,1,DOG,COLLIE,MALE,RED WHT,3,2016-1,40299,,HEAD,,,,2017/2/10 0:00,
2017,2,DOG,CHICHAUHUA,FEMALE,BROWN,,,40216,,UNKNOWN,,,,2017/2/13 0:00,
2017,2,DOG,PIT BULL,MALE,GRY BLK,1,2016-3,40299,,HEAD,,,,2017/2/13 0:00,
2017,1,DOG,,,,,,40291,,BODY,,,,,
2017,2,DOG,AAUST. TERR.,UNKNOWN,BLK WHT,,,40205,,BODY,,,,,
2017,2,DOG,,FEMALE,WHITE,3,2016-4,40299,,UNKNOWN,,,,2017/2/13 0:00,
2017,2,DOG,,,,1,2016-12,40272,,UNKNOWN,,,,2017/2/15 0:00,
2017,2,DOG,LABRADOR RETRIV,MALE,BLK WHT,3,2016-1,40205,,UNKNOWN,,,,2017/2/24 0:00,
2017,2,DOG,,FEMALE,BLK WHT,,,40242,,HEAD,,,,2017/2/23 0:00,
2017,2,CAT,,,GRY WHT,,,40220,,UNKNOWN,,,,,
2017,2,CAT,,MALE,ORANGE,,,40291,,BODY,,,,,
2017,1,DOG,PIT BULL,FEMALE,BLK WHT,,,40220,,BODY,,,,,
2017,1,DOG,BEAGLE,MALE,BRN WHT,,,40218,,BODY,,,,,
2017,1,DOG,BLOOD HOUND,MALE,RED,1,2017-2,40203,,BODY,,,,2017/2/9 0:00,
2017,2,DOG,,,GREY,,,40222,,BODY,,,,,
2017,2,DOG,CHICHAUHUA,FEMALE,BRN WHT,,,40216,,BODY,,,,2017/2/13 0:00,
2017,2,DOG,BLACK LAB,FEMALE,BLACK,,,40211,,BODY,,,,,
2017,2,DOG,PIT BULL,MALE,BLK WHT,3,2014-3,42726,,BODY,,,,2017/2/20 0:00,
2017,2,DOG,BOXER,MALE,BRINDLE,3,2016-3,40218,,BODY,,,,2017/2/13 0:00,
2017,2,DOG,,MALE,BLACK,3,2016-5,40218,,UNKNOWN,,,,2017/2/17 0:00,
2017,2,DOG,,,,,,40272,,BODY,,,,,
2017,2,CAT,,,,,,40299,,UNKNOWN,,,,,
2017,2,DOG,PIT BULL,MALE,BRN WHT,,,40213,,BODY,,,,2017/2/21 0:00,
2017,2,DOG,DOBERMAN,,RED BRN,,,40207,,HEAD,,,,,
2017,2,DOG,RAT TERRIER,,,3,2015-12,40218,,HEAD,,,,2017/2/20 0:00,
2017,2,DOG,LABRADOR RETRIV,FEMALE,BRN,3,2015-12,40241,,HEAD,,,,2017/2/20 0:00,
2017,2,DOG,GERM SHEPHERD,,,,,40241,,BODY,,,,,
2017,2,DOG,,,BLACK,,,40291,,UNKNOWN,,,,,
2017,2,DOG,GERM SHEPHERD,,BLACK,,,40214,,BODY,,,,,
2017,2,DOG,BOXER,MALE,BRN WHT,1,2017-3,40216,,BODY,,,,2017/2/16 0:00,
2017,2,CAT,,MALE,,,,40220,,BODY,,,,,
2017,2,DOG,BOXER,FEMALE,BRENDEL,1,2016-9,40214,,BODY,,,,2017/2/23 0:00,
2017,2,DOG,OTHER,MALE,BRN/WHT,1,2016-10,40206,,BODY,,,,2017/3/2 0:00,
2017,2,CAT,,MALE,ORG WHT,,,40272,,BODY,,,,,
2017,2,DOG,PIT BULL,MALE,BLK WHT,3,2017-2,40212,,BODY,,,,2017/2/24 0:00,
2017,2,DOG,GERM SHEPHERD,MALE,BLK TAN,1,2017-2,40241,,BODY,,,,2017/2/21 0:00,
2017,2,CAT,,MALE,BLACK,,,40229,,BODY,,,,2017/2/23 0:00,
2017,2,DOG,PIT BULL,MALE,BLK WHT,,2017-3,40258,,BODY,,,,2017/2/22 0:00,
2017,2,DOG,MIN PIN,MALE,BRN,,,40216,,BODY,,,,,
2017,2,DOG,BOXER,FEMALE,CREAM,1,2016-11,40258,,BODY,,,,2017/2/20 0:00,
2017,2,DOG,BOSTON TERRIER,MALE,BLK WHT,1,2017-6,40217,,BODY,,,,2017/2/20 0:00,
2017,2,DOG,,MALE,BRN WHT,,,24248,,BODY,,,,,
2017,2,DOG,,,,,,40223,,HEAD,,,,,
2017,2,DOG,,,,,,40218,,HEAD,,,,,
2017,2,DOG,PIT BULL,MALE,GRAY,1,2017-7,40299,,BODY,,,,2017/3/1 0:00,
2017,2,DOG,BOXER,MALE,TAN WHT,1,2016-11,40207,,,,,,2017/2/28 0:00,
2017,2,DOG,PIT BULL,FEMALE,BRN WHT,,,40203,,BODY,,,,,
2017,2,DOG,SCHNAUZER,MALE,BLACK,1,2017-3,40215,,BODY,,,,2017/2/27 0:00,
2017,2,DOG,LABRADOR RETRIV,FEMALE,BLACK,3,2015-10,40229,,UNKNOWN,,,,2017/2/28 0:00,
2017,2,CAT,,,,,,40222,,UNKNOWN,,,,,
2017,2,DOG,BOXER,,,,,40223,,BODY,,,,,
2017,2,DOG,WEIMARANER,FEMALE,GRAY,,,40206,,HEAD,,,,2017/2/28 0:00,
2017,2,CAT,,FEMALE,ORANGE,1,2016-12,40219,,UNKNOWN,,,,2017/3/1 0:00,
2017,2,CAT,,MALE,GRY WHTE,,,40204,,UNKNOWN,,,,,
2017,2,DOG,CHOW CHOW,,BLACK,,,40291,,UNKNOWN,,,,,
2017,2,DOG,PIT BULL,FEMALE,WHITE BLK,,,40203,,BODY,,,,2017/3/3 0:00,
2017,2,DOG,PIT BULL,MALE,BRINDLE,,,40272,,BODY,,,,2017/3/8 0:00,
2017,2,RACCOON,,,,,,40272,YES,UNKNOWN,,,,,
2017,2,DOG,PIT BULL,,,,,40216,,BODY,,,,,
2017,2,DOG,,MALE,WHITE BRN,,,40218,,BODY,,,,,
2017,2,DOG,,,,,,40213,,BODY,,,,,
2017,2,DOG,,MALE,BLK WHTE,1,2017-1,40218,NO,HEAD,2017-3,,,,
2017,2,DOG,BASSET HOUND,MALE,BRN BLK W,,,40156,,HEAD,,,,2017/3/8 0:00,
2017,2,DOG,PIT BULL,,WHT BRN,,,40243,,BODY,,,,,
2017,2,CAT,,FEMALE,WHT BLK BR,,2017-3,40272,,UNKNOWN,,,,2017/3/6 0:00,
2017,2,CAT,,MALE,GRAY,1,2016-9,40258,,UNKNOWN,,,,2017/3/8 0:00,
2017,2,DOG,PIT BULL,MALE,WHITE BRN,,,40272,,BODY,,,,,
2017,2,DOG,,MALE,GOLDEN,1,2016-6,40214,NO,BODY,2017-3,,,,
2017,2,DOG,CANE CORSO,MALE,BRINDLE,,,40215,,BODY,,,,,
2017,2,DOG,GERM SHEPHERD,MALE,BLACK,1,2017-1,40212,,BODY,,,,2017/3/7 0:00,
2017,2,DOG,PIT BULL,MALE,WHT TAN,,2016-10,40243,,BODY,,,,2017/3/6 0:00,
2017,2,DOG,GERM SHEPHERD,FEMALE,TAN WHT,,,40211,,HEAD,,,,2017/3/7 0:00,
2017,2,DOG,,MALE,BRN BLK,,,40210,,BODY,,,,2017/3/8 0:00,
2017,2,DOG,PIT BULL,MALE,BRN WHT,,,40258,,BODY,,,,2017/3/8 0:00,
2017,2,DOG,GERM SHEPHERD,MALE,WHITE,,2016-11,40215,,BODY,,,,,
2017,3,DOG,CHICHAUHUA,,BLACK,3,2016-5,40014,NO,HEAD,2017-3,,,,
2017,3,DOG,,,,,,40228,,BODY,,,,,
2017,3,DOG,,UNKNOWN,,,,40229,,UNKNOWN,,,,,
2017,3,DOG,BOXER,MALE,BROWN,1,2017-3,40218,NO,HEAD,2017-3,,,,
2017,3,DOG,,,LIGHT,1,2016-9,40205,NO,HEAD,2017-3,,,,
2017,3,DOG,PIT BULL,FEMALE,BLK WHT,,,47130,,BODY,,,,2017/3/13 0:00,
2017,3,CAT,,FEMALE,CALICO,,,40291,YES,UNKNOWN,,,,,
2017,3,DOG,PIT BULL,MALE,BRN BLK,1,2016-12,40216,,BODY,,,,2017/3/17 0:00,
2017,3,DOG,GERM SHEPHERD,MALE,BRN BLK,1,2017-5,40217,,BODY,,,,2017/3/16 0:00,
2017,3,DOG,,MALE,WHT BRN,1,2016-12,40299,,BODY,,,,2016/3/17 0:00,
2017,3,DOG,BOXER,MALE,BRINDLE,,,40165,,BODY,,,,2017/3/14 0:00,
2017,3,DOG,PIT BULL,FEMALE,GRAY,,,40258,,BODY,,,,2017/3/13 0:00,
2017,3,CAT,,,,,,40291,,BODY,,,,,
2017,3,DOG,PIT BULL,FEMALE,BLUE,,,40215,,BODY,,,,2017/3/15 0:00,
2017,3,DOG,GREAT DANE,MALE,BLACK,,,40242,,BODY,,,,2017/3/20 0:00,
2017,3,DOG,SCHNAUZER,FEMALE,BLK WHT,,,,,BODY,,,,,
2017,3,DOG,LABRADOR RETRIV,MALE,BLACK,,,40242,,BODY,,,,2017/3/20 0:00,
2017,3,DOG,LABRADOR RETRIV,FEMALE,BLK TAN,,2017-4,40229,,BODY,,,,2017/3/20 0:00,
2017,3,DOG,BOXER,MALE,WHT BRN,,2016-8,40216,,HEAD,,,,,
2017,3,DOG,PIT BULL,MALE,WHT GRY,,,40118,,BODY,,,,,
2017,3,DOG,PIT BULL,MALE,WHT GRY,,,40214,,BODY,,,,,
2017,3,DOG,POODLE,FEMALE,BROWN,1,2017-3,40218,,BODY,,,,2017/3/20 0:00,
2017,3,DOG,CHICHAUHUA,FEMALE,WHITE/BLAC,3,2016-9,40229,,BODY,2017-3,,,2017/3/22 0:00,
2017,3,DOG,BOXER,FEMALE,WHT & TAN,1,2017-3,40220,,BODY,,,,2017/3/28 0:00,
2017,3,DOG,GERM SHEPHERD,MALE,,,,40291,,BODY,,,,,
,,DOG,,FEMALE,BLACK,1,2016-6,40222,,,,,,2017/3/27 0:00,
,,DOG,SIBERAN HUSKY,,WHITE,,,40207,,,,,,,
,,DOG,GERM SHEPHERD,,,1,2017-2,40245,,,,,,2017/3/29 0:00,
2017,3,DOG,BOSTON TERRIER,MALE,BLK WHT,1,2017-4,40272,,BODY,,,,2017/3/28 0:00,
2017,3,CAT,,MALE,GRAY,,,40215,,BODY,,,,,
2017,3,DOG,PIT BULL,MALE,BRN WHT,,,40217,,BODY,,,,,
2017,3,DOG,PIT BULL,MALE,,,,40217,,HEAD,,,,,
2017,3,DOG,,,,,,40214,,BODY,,,,,
2017,3,DOG,BEAGLE,MALE,,3,2015-11,40245,,BODY,,,,2017/4/17 0:00,
2017,3,DOG,AAUST. TERR.,,,1,2016-6,40299,,HEAD,,,,2017/4/3 0:00,
2017,3,DOG,,MALE,,1,2017-4,40229,,BODY,,,,2017/4/3 0:00,
2017,3,DOG,LABRADOR RETRIV,MALE,BROWN,1,2016-9,40219,,BODY,,,,2017/3/31 0:00,
2017,3,DOG,PIT BULL,,WHITE,,,40219,,BODY,,,,,
2017,3,DOG,,MALE,,,2016-4,40218,,BODY,,,,2016/4/8 0:00,
2017,3,DOG,POODLE,,BLACK,1,2017-4,40215,,UNKNOWN,,,,2017/4/3 0:00,
2017,3,DOG,BEAGLE,MALE,WHT BRN BL,,,40258,,HEAD,,,,,
2017,3,DOG,,FEMALE,BLACK,,,40218,,HEAD,,,,,
2017,3,DOG,,,,,,40241,,UNKNOWN,,,,,
2017,3,DOG,SIBERAN HUSKY,,GRAY,,,40215,,UNKNOWN,,,,,
2017,3,DOG,PIT BULL,FEMALE,BLACK,1,2017-4,40211,,UNKNOWN,,,,2017/4/4 0:00,
2017,3,DOG,BEAGLE,FEMALE,BRN WHT,3,2017-5,40213,,BODY,,,,2017/4/5 0:00,
2017,3,DOG,,FEMALE,TAN,1,2017-4,40217,,BODY,,,,2017/4/3 0:00,
2017,3,DOG,BEAGLE,,BRN WHT,3,2017-5,40291,,UNKNOWN,,,,2017/4/5 0:00,
2017,3,DOG,GERM SHEPHERD,FEMALE,BLK TAN,,,40165,,BODY,,,,2017/3/27 0:00,
2017,3,DOG,SIBERAN HUSKY,FEMALE,BLK WHT,1,2016-9,40215,,BODY,,,,2017/4/4 0:00,
2017,3,DOG,PIT BULL,,,,,40215,,BODY,,,,2017/4/3 0:00,
2017,3,DOG,PIT BULL,FEMALE,BRD WHT,1,2016-11,40206,,BODY,,,,2017/4/3 0:00,
2017,3,DOG,LABRADOR RETRIV,MALE,CHOC WHT,,2016-11,40241,,BODY,,,,2017/4/3 0:00,
2017,3,CAT,,FEMALE,BLACK,,,40216,,UNKNOWN,,,,2017/4/4 0:00,
2017,3,CAT,,,YELLOW,,,40258,,UNKNOWN,,,,,
2017,3,DOG,,,,,,40223,,UNKNOWN,,,,,
2017,3,DOG,,,,,,40218,,,,,,,
